unique_identifier,location_name,address_line1,address_line2,address_line3,address_city,address_county,address_post_code,country,ladnm,lsoa21,lsoa21nm,defibrillators_availability,defibrillators_access_type,lat,long,county
34A4782E-8A1A-4A40-923B-AE9100AC1273,Admiral,Wellington House,39 - 41 Piccadilly,,Manchester,Manchester,M1 1LQ,England,Manchester,E01033653,Manchester 055B,24/7 Access,Public,53.4813931,-2.2357512,Greater Manchester
BC7AC625-3B5A-4667-86DD-B26700E22C59,Middleton Advertising Kiosk,Outside Halifax,"24 Middleton Gardens, Rochdale",,Rochdale,Greater Manchester,M24 4DF,England,Rochdale,E01005548,Rochdale 024E,24/7 Access,Public,53.54917685,-2.19964069,Greater Manchester
055F675B-F41B-4034-BF7A-AF2C00BE6A00,Transport For Greater Manchester,Middleton Bus Station,Middleton Way,,Middleton,Rochdale,M24 4DP,England,Rochdale,E01005548,Rochdale 024E,Varied Access,Restricted,53.54776784,-2.19999993,Greater Manchester
EFCED56A-6BAC-4B02-8DE4-B21300FD17AC,Pure Gym Manchester Market Street,90-100 Market Street,,Manchester,Manchester,Manchester,M1 1PD,England,Manchester,E01033658,Manchester 054C,Varied Access,Restricted,53.4823,-2.24073,Greater Manchester
35DA28B3-42A5-4846-B448-B3E100FEA32F,Little Heaton Ce Primary School,"Little Heaton Ce Primary School,","Boardman Lane,",Rhodes,Middleton,Rochdale,M24 4PU,England,Rochdale,E01005547,Rochdale 024D,Varied Access,Restricted,53.5452,-2.22544,Greater Manchester
508558C8-15CD-4C02-A3BD-AEAE006612E5,,David Lloyd Health Club,Heywood Old Road,,Middleton,Rochdale,M24 4TH,England,Rochdale,E01005554,Rochdale 022F,Varied Access,Public,53.5563967,-2.2336027,Greater Manchester
94B02040-0EA1-448B-9BBB-B23D00D5315C,Museum Of Illusions,Museum Of Illusions Manchester,58-66 Market Street,,Manchester,Manchester,M1 1PW,England,Manchester,E01033658,Manchester 054C,Varied Access,Restricted,53.4825,-2.24189,Greater Manchester
ADE5B263-43FF-41A6-ABC3-B24600C1176D,Manchester Advertising Kiosk,Outside 52-56 Market Street,,,Manchester,Greater Manchester,M1 1PW,England,Manchester,E01033658,Manchester 054C,24/7 Access,Public,53.48268472,-2.242036556,Greater Manchester
EED5C57E-E7B7-48A4-84B9-AE3E0080E1BC,Tesco Express,Wood St,0,Middleton,Middleton,Rochdale,M24 5RA,England,Rochdale,E01005553,Rochdale 022E,Varied Access,Public,53.5545185,-2.2091091,Greater Manchester
78CEE5E0-4249-4B5E-B5C6-AE2B009AD6AC,Rochdale And District Mind,Mind Wellbeing Hub,14a-16 Wood Street,Middleton,Manchester,Greater Manchester,M24 5TF,England,Rochdale,E01005539,Rochdale 024B,Varied Access,Restricted,53.55030469,-2.199340686,Greater Manchester
97EB8EE8-6FF5-4BD3-BF53-B24400C8E1FF,,Ring O Bells,St Leonards Square,,Middleton,Rochdale,M24 6DJ,England,Rochdale,E01005539,Rochdale 024B,24/7 Access,Public,53.5541,-2.19483,Greater Manchester
2C2FFEC2-1801-45B6-90F2-AFE900EBA82F,,St Annes Academy,Stott Lane,,Middleton,Rochdale,M24 6XN,England,Rochdale,E01005526,Rochdale 021C,Varied Access,Restricted,53.56696,-2.20106,Greater Manchester
75206B7E-BEF7-4B93-8E40-B17900998B0D,Woodthorpe,Bury Old Road,,Prestwich,Prestwich,Bury,M25 0EG,England,Bury,E01005041,Bury 026B,24/7 Access,Public,53.5236902,-2.262835,Greater Manchester
A94A1F0E-7380-4640-A50C-B33F00E5FC60,Manchester Maccabi Community And Sports Club,Manchester Maccabi Community And Sports Club,Bury Old Road,,Prestwich,Bury,M25 0EG,England,Bury,E01005041,Bury 026B,24/7 Access,Public,53.5228509,-2.262072907,Greater Manchester
AEC7FE43-6FBC-40B8-A817-B08B0093B36C,Sedgley Park Primary School,Sedgley Park Primary School,Bishops Road,,Prestwich,Bury,M25 0HT,England,Bury,E01005042,Bury 026C,Varied Access,Public,53.5203054,-2.2647969,Greater Manchester
129B51C1-D01C-4DC0-B84C-AE5300FE1C4F,Tesco Express,58-66 Market Street,,,Manchester,Manchester,M1 1PW,England,Manchester,E01033658,Manchester 054C,Varied Access,Public,53.4824594,-2.2418901,Greater Manchester
A1C0C196-52F7-4B46-B2AE-B14900BC5DCA,Staycity Manchester,Gateway House,8b Piccadilly Station Approach,,Manchester,Manchester,M1 2GH,England,Manchester,E01033654,Manchester 055C,24/7 Access,Restricted,53.4784,-2.23172,Greater Manchester
352707E6-6C26-4B2B-B088-AE9900C6C4A5,,Carvers Warehouse,77 Dale Street,,Manchester,Manchester,M1 2HG,England,Manchester,E01033654,Manchester 055C,Varied Access,Restricted,53.4802018,-2.2322157,Greater Manchester
7104D47E-C0E2-4E26-9F92-ADD000C0DFC2,,St Gabriel's Medical Centre,Bishops Road,,Prestwich,Bury,M25 0HT,England,Bury,E01005042,Bury 026C,Varied Access,Restricted,53.5209421,-2.2652562,Greater Manchester
76F1CDA6-D7FB-407D-A693-AE4500D4A67A,Job Centre,1 Rectory Lane,,,Prestwich,Bury,M25 1BP,England,Bury,E01005036,Bury 024C,Varied Access,Public,53.5330236,-2.2821374,Greater Manchester
7286C982-CA0D-4D81-8264-B1020108A236,,Park View County Primary School,Park View Road,,Prestwich,Bury,M25 1FA,England,Bury,E01005045,Bury 023E,Varied Access,Public,53.5264,-2.27644,Greater Manchester
47B95D45-4E16-4EE6-8AF0-B17E0137BC6F,Ostrich,163 Bury Old Road,,Prestwich,Prestwich,Bury,M25 1JF,England,Bury,E01005039,Bury 023D,24/7 Access,Public,53.52813671,-2.266349394,Greater Manchester
ADE77007-3123-4766-B6E6-B43B007EA549,St Mary's Ce Primary School,St Marys Church Of England Primary School,Rectory Lane,,Prestwich,Bury,M25 1RB,England,Bury,E01005036,Bury 024C,Varied Access,Public,53.5323,-2.28328,Greater Manchester
395220F8-65B8-4CB4-BAAF-AFCF00F35C7A,,Parrenthorn High School,Heywood Road,,Prestwich,Bury,M25 2BW,England,Bury,E01004969,Bury 022A,Varied Access,Restricted,53.5450992,-2.2629286,Greater Manchester
BB58F4CB-958D-4E05-94C1-AFFE0134F9F2,Tesco,Tesco,Valley Park Road,,Prestwich,Bury,M25 3TG,England,Bury,E01005034,Bury 022D,Varied Access,Public,53.5352138,-2.2900044,Greater Manchester
F2BC3160-A4E0-49E5-ABF4-AFEB00847273,Screwfix,Unit 22 Piccadilly Trading Estate,Great Street,Manchester,Manchester,Manchester,M1 2NP,England,Manchester,E01033688,Manchester 062B,Varied Access,Restricted,53.4772025,-2.2178739,Greater Manchester
5D6A4E72-B32B-4438-A7F2-B24600B2B38A,Manchester Advertising Kiosk,Outside 1 Portland Street,,,Manchester,Greater Manchester,M1 3BE,England,Manchester,E01033653,Manchester 055B,24/7 Access,Public,53.480603,-2.2349395,Greater Manchester
03D7AEAA-7777-4222-A422-B2B200F40B91,,Butterstile County Primary School,School Grove,,Prestwich,Bury,M25 9RJ,England,Bury,E01005038,Bury 025D,Varied Access,Restricted,53.5216,-2.28682,Greater Manchester
BDFE384A-9C98-4B2E-9C65-AE61008F2514,Tesco,1 Portland Street,,,Manchester,Manchester,M1 3BE,England,Manchester,E01033653,Manchester 055B,Varied Access,Restricted,53.4804822,-2.2343105,Greater Manchester
9F272C4F-C585-4B83-ADA5-AE2F008D5BED,,Piccadilly Place Estate,Piazza,,Manchester,Manchester,M1 3BN,England,Manchester,E01033654,Manchester 055C,24/7 Access,Public,53.47772598,-2.232749939,Greater Manchester
D87A4111-0103-4F0C-B4CE-ADD4015CFF39,King George Playing Fields,King George V Community Association,Outwood Road,,Radcliffe,Bury,M26 1AG,England,Bury,E01005010,Bury 018B,Varied Access,Restricted,53.5523018,-2.327534,Greater Manchester
899E740E-4022-4AC2-89A8-B29D00F6368B,St John's C.e Primary School,St Johns C Of E School,Johnson Street,,Radcliffe,Bury,M26 1AW,England,Bury,E01005013,Bury 018D,Varied Access,Restricted,53.5541,-2.32524,Greater Manchester
9F80BD96-9D39-453F-B33F-B17700F62C43,Hare  & Hounds,Hare And Hounds,170 Outwood Road,Radcliffe,Radcliffe,Bury,M26 1BG,England,Bury,E01005010,Bury 018B,24/7 Access,Public,53.54851036,-2.325845361,Greater Manchester
2CF02501-2EF3-4F6C-BA4D-B3A701041526,Simon Constables Equine Vets,Heaps Cottage,Ringley Road,Stoneclough Radcliffe,Bolton,Bolton,M26 1DY,England,Bolton,E01004904,Bolton 034B,24/7 Access,Public,53.54194936,-2.343523083,Greater Manchester
29F63683-A940-48F1-A17D-B16F00E87AE1,,St Saviour Ringley C Of E Primary School,Fold Road,Stoneclough Radcliffe,Bolton,Bolton,M26 1EU,England,Bolton,E01004904,Bolton 034B,Varied Access,Restricted,53.5426,-2.35692,Greater Manchester
02855FF2-1605-4F54-AE08-B416010FAA3C,St Saviour Ce Primary School,St Saviour Ringley C Of E Primary School,Fold Road,Stoneclough Radcliffe,Bolton,Bolton,M26 1EU,England,Bolton,E01004904,Bolton 034B,Varied Access,Restricted,53.5426,-2.35692,Greater Manchester
6F350397-1E69-4DC4-B6A1-B1C100CF5869,La Roma Restaurant,La Roma,Kearsley Hall Road,Stoneclough Radcliffe,Radcliffe,Bolton,M26 1GT,England,Bolton,E01004904,Bolton 034B,24/7 Access,Public,53.544,-2.35939,Greater Manchester
33A7D2CC-D4BE-4FC4-BCC1-B09900D8B7EF,,Prestolee Primary School,Church Road,Stoneclough Radcliffe,Bolton,Bolton,M26 1HJ,England,Bolton,E01004910,Bolton 034G,Varied Access,Restricted,53.548445,-2.3709147,Greater Manchester
3FB4EF4D-3B40-4E4E-AC94-AF0C01173CCA,The Bay Pub,219 Stand Lane,,,Radcliffe,Bury,M26 1JJ,England,Bury,E01005009,Bury 016E,24/7 Access,Public,53.55794541,-2.313456711,Greater Manchester
9A107C19-A6AF-4761-B5D9-B39B00A22974,,Chapelfield County Primary School,Clough Street,,Radcliffe,Bury,M26 1LH,England,Bury,E01005012,Bury 018C,Varied Access,Restricted,53.55274411,-2.317271597,Greater Manchester
E5D167EF-D34A-4F8A-83EF-AE5F009E3238,Faith In Nature Ltd,Faith House,James Street,,Radcliffe,Bury,M26 1LN,England,Bury,E01005013,Bury 018D,24/7 Access,Public,53.555462,-2.32571,Greater Manchester
44427BD3-06F3-4EFE-A836-ADF10163970A,Bury Mbc,Radcliffe Market Hall,Blackburn Street,,Radcliffe,Bury,M26 1PN,England,Bury,E01005009,Bury 016E,24/7 Access,Public,53.5585062,-2.3251812,Greater Manchester
9C73B438-ABCB-4DEE-B577-B10800CBA8D4,Girling Engineering Office,Unit 1 Tower Works,Potter Street,,Radcliffe,Bury,M26 2PU,England,Bury,E01004992,Bury 015B,Varied Access,Restricted,53.5643,-2.3109,Greater Manchester
CD393E84-B476-450E-AB48-B40900D0674B,"Ash Grove School, Whittaker Street",Ash Grove School,Whittaker Street,,Radcliffe,Bury,M26 2TD,England,Bury,E01005009,Bury 016E,Varied Access,Restricted,53.5633,-2.32619,Greater Manchester
0A6CFB92-0BCC-4261-9B0E-B3DF00ACBE47,Eton Business Park ,Unit 29 Eton Business Park,Eton Hill Road,,Radcliffe,Bury,M26 2ZS,England,Bury,E01004992,Bury 015B,Varied Access,Public,53.5726,-2.31073,Greater Manchester
5971B24C-FBA6-43BB-8A3A-AF8700F33BE9,The Lk Group,Unit 29 Eton Business Park,Eton Hill Road,,Radcliffe,Bury,M26 2ZS,England,Bury,E01004992,Bury 015B,Varied Access,Public,53.5726438,-2.3107273,Greater Manchester
4759B56D-3566-46B3-B8E0-AE8300872857,Dunelm Radcliffe Customer Contact Centre,Green Street,,,Radcliffe,Bury,M26 3ED,England,Bury,E01005008,Bury 016D,Varied Access,Restricted,53.5596893,-2.3298682,Greater Manchester
56FF9087-3682-4B83-83B9-B3E100B79226,Radcliffe Primary School,Radcliffe County Infant School,Coronation Road,,Radcliffe,Bury,M26 3RD,England,Bury,E01005004,Bury 016C,Varied Access,Restricted,53.56660809,-2.344520316,Greater Manchester
7581A16F-AABF-4E3D-953F-B03600B6FCB6,Cams Lane Primary School,Cams Lane Primary School,Cams Lane,,Radcliffe,Bury,M26 3SW,England,Bury,E01004990,Bury 016A,Varied Access,Restricted,53.5618001,-2.3411997,Greater Manchester
F57FC471-D8FB-4DA9-8D47-B03800CBECCD,,First Floor,4 Piccadilly Place,,Manchester,Manchester,M1 3BN,England,Manchester,E01033654,Manchester 055C,Varied Access,Restricted,53.47789,-2.23359,Greater Manchester
AB8887FF-9948-48CC-894C-AE2900CB7B40,Hmcts,Crown Courts,Minshull Street,,Manchester,Manchester,M1 3FS,England,Manchester,E01033654,Manchester 055C,24/7 Access,Public,53.4785814,-2.234907,Greater Manchester
4036D1EA-70A9-4A06-B9EA-AFCE00816812,Kampus - Native Residential,Kampus Reception,44 Aytoun Street,,Manchester,Manchester,M1 3GL,England,Manchester,E01033654,Manchester 055C,24/7 Access,Public,53.47742265,-2.234149461,Greater Manchester
BC30562B-F73D-4B53-B506-AD6B00F154E1,,70 Harper Fold Road,,,Radcliffe,Bury,M26 3UB,England,Bury,E01004995,Bury 018A,24/7 Access,Public,53.56011,-2.34659,Greater Manchester
02B673FD-226B-41BD-B26A-B1C600E9F03D,D & M Motorcare,D & M Motorcare,20 Radcliffe Moor Road,,Radcliffe,Bury,M26 3WY,England,Bury,E01005000,Bury 012A,24/7 Access,Public,53.5694,-2.3547,Greater Manchester
E94302F3-051C-41EB-910D-B28000F4663B,,The Factory 34a Water Lane Street,,,Radcliffe,Bury,M26 4BG,England,Bury,E01004996,Bury 016B,Varied Access,Public,53.564,-2.33341,Greater Manchester
AE271470-D273-4443-B0CD-AF6C0095FFC0,Cemetery Rd,Radcliffe,Manchester,,Radcliffe,Bury,M26 4EU,England,Bury,E01004999,Bury 014C,Varied Access,Public,53.5728905,-2.3285523,Greater Manchester
74855C32-FA70-4DCA-89A0-B2AF00D58025,,45 Greenbank Road,,,Radcliffe,Bury,M26 4FR,England,Bury,E01004997,Bury 014A,24/7 Access,Public,53.56924997,-2.331610367,Greater Manchester
946A7FA9-CBA3-4AB4-9694-B02E00C6EFD4,Tesco Radcliff Water Street,55 Water St,,Manchester,Radcliffe,Bury,M26 4GR,England,Bury,E01004996,Bury 016B,Varied Access,Restricted,53.5632495,-2.3341211,Greater Manchester
18589289-4DD5-42E4-A7F4-AF6C00E898B7,Toby Carvery - Ainsworth Arms,Toby Carvery - Ainsworth Arms,465 Bury And Bolton Road,,Radcliffe,Bury,M26 4LJ,England,Bury,E01005006,Bury 012D,Varied Access,Public,53.5814261,-2.3432574,Greater Manchester
B86FE370-0165-40AC-A599-B20200CAD6CE,Wesley Methodist Primary School,Wesley Methodist Primary School,Forth Road,,Radcliffe,Bury,M26 4PX,England,Bury,E01004998,Bury 014B,Varied Access,Restricted,53.5708,-2.34029,Greater Manchester
275103BC-D903-46E3-AB44-B15300CC8FEB,,Farraday House,112 Turks Road,,Radcliffe,Bury,M26 4WN,England,Bury,E01005002,Bury 014D,24/7 Access,Public,53.57,-2.34401,Greater Manchester
0AB12E39-5F6F-4C01-AA60-AFB000B3DF85,Moorside High School,Moorside High School,57 Deans Road,,Swinton,Salford,M27 0AP,England,Salford,E01005690,Salford 009C,Varied Access,Restricted,53.5080607,-2.3470703,Greater Manchester
C9E3CD83-D933-4E2E-990D-AFB000A3604F,Moorside High School,Moorside High School,57 Deans Road,,Swinton,Salford,M27 0AP,England,Salford,E01005690,Salford 009C,Varied Access,Restricted,53.5080607,-2.3470703,Greater Manchester
1600FADD-E8D4-4F99-BA22-B1A0009C81A0,Moorside High School,Moorside High School,57 Deans Road,,Swinton,Salford,M27 0AP,England,Salford,E01005690,Salford 009C,Varied Access,Restricted,53.5081,-2.34707,Greater Manchester
0851CC75-D2A8-4C72-9617-B18D00CABB1B,Moorside High School,Moorside High School,57 Deans Road,,Swinton,Salford,M27 0AP,England,Salford,E01005690,Salford 009C,Varied Access,Public,53.5081,-2.34707,Greater Manchester
9F8ECEB6-5964-49E4-BF4B-B3EE010A63FA,Chapman Taylor Studio,"Chapman Taylor, Bass Warehouse",4 Castle Street,,Manchester,Manchester,M27 0DB,England,Salford,E01033681,Manchester 060B,Varied Access,Restricted,53.4742,-2.25612,Greater Manchester
1A46709B-4170-4C92-AFC1-B02D00D5D98D,,59 Portland Street,,,Manchester,Manchester,M1 3HP,England,Manchester,E01033653,Manchester 055B,24/7 Access,Public,53.4776637,-2.2394032,Greater Manchester
4A4220CB-3AAF-418C-A706-AFE200B94D8C,Napoleons Casino,57 Portland Street,Manchester,Lancashire,Manchester,Manchester,M1 3HP,England,Manchester,E01033653,Manchester 055B,24/7 Access,Public,53.4777383,-2.2392542,Greater Manchester
EE2452CD-44A2-47C6-A6A0-B44600F1A0BC,The White Horse,The White Horse,384 Worsley Road,,Swinton,Salford,M27 0FH,England,Salford,E01005695,Salford 014A,24/7 Access,Public,53.50322213,-2.359211574,Greater Manchester
63FEB5F9-74AC-4B0D-A4A0-AFD400EF3B9A,Age Uk Salford,Critchley House,73 Chorley Road,,Swinton,Salford,M27 4AF,England,Salford,E01005672,Salford 005B,24/7 Access,Public,53.5099024,-2.3348869,Greater Manchester
CCCD229E-C65C-4A65-9316-B361015968B9,,Apartment 2,Bombay House,Whitworth St,Manchester,Manchester,M1 3NT,England,Manchester,E01033653,Manchester 055B,24/7 Access,Restricted,53.4758,-2.23694,Greater Manchester
A5636BE7-D55A-48AE-9DD6-AE1B0123D390,Tesco,City Tower,,,Manchester,Manchester,M1 4AH,England,Manchester,E01033653,Manchester 055B,Varied Access,Restricted,53.48048019,-2.2391088,Greater Manchester
46785350-5271-43EC-84E7-AE8700D37AE7,Tesco,Esso Petrol Station,Bolton Road,,Swinton,Salford,M27 4EJ,England,Salford,E01005670,Salford 005A,Varied Access,Public,53.5174218,-2.3298487,Greater Manchester
818D89A4-EDC9-4F01-82EF-ADDE00E5188F,,Twenty Seventh Floor City Tower,Piccadilly Plaza,,Manchester,Manchester,M1 4BT,England,Manchester,E01033653,Manchester 055B,Varied Access,Public,53.4800576,-2.2383807,Greater Manchester
9725D1D9-21C9-4B2F-841B-ADDA011AF264,,City Tower,Piccadilly Plaza,,Manchester,Manchester,M1 4BT,England,Manchester,E01033653,Manchester 055B,24/7 Access,Restricted,53.480362,-2.2390002,Greater Manchester
FEA22F46-54FD-4F7F-BF17-B17F008195C9,The Newmarket,621 Bolton Road,,Pendlebury,Swinton,Salford,M27 4EJ,England,Salford,E01005670,Salford 005A,24/7 Access,Public,53.51764821,-2.330330014,Greater Manchester
AB78FBC8-6A83-471A-9C9F-AE67008921AF,,202a  Manchester Road,,Pendlebury,Swinton,Salford,M27 4TS,England,Salford,E01005698,Salford 012E,24/7 Access,Public,53.5077482,-2.3305879,Greater Manchester
D0B9072C-0C51-4F01-95D8-B1730146B877,The White Swan,186 Worsley Road,,Swinton,Swinton,Salford,M27 5SN,England,Salford,E01005700,Salford 012F,24/7 Access,Public,53.50563272,-2.341056168,Greater Manchester
2C63A90D-7A8C-4D29-AF3B-AF9A010B0BB8,Atkins Limited,"The Exchange, 3rd Floor",3 New York Street,,Manchester,Manchester,M1 4HN,England,Manchester,E01033653,Manchester 055B,Varied Access,Restricted,53.479949,-2.2392489,Greater Manchester
472E1720-DDE4-47D7-B2CC-AFDA00817BE1,,Linley House,Dickinson Street,,Manchester,Manchester,M1 4LF,England,Manchester,E01033662,Manchester 057C,24/7 Access,Public,53.4761792,-2.2406342,Greater Manchester
E47D5B85-3DA5-479D-9B37-B43500CCE659,"The Church Inn, Swinton ",The Church Inn,199 Chorley Road,,Swinton,Salford,M27 6AZ,England,Salford,E01005686,Salford 006A,24/7 Access,Public,53.5127718,-2.3404889,Greater Manchester
726CBB84-AE1B-4F10-90F9-B45700AF49EE,Mossfield Primary School,Mossfield Primary School,Mossfield Road,,Swinton,Salford,M27 6EH,England,Salford,E01005686,Salford 006A,Varied Access,Public,53.5185,-2.3396,Greater Manchester
7E8AE268-F8E8-4476-B0D7-AF2C008691B9,,Savills - Linley House,Dickinson Street,,Manchester,Manchester,M1 4LF,England,Manchester,E01033677,Manchester 060A,24/7 Access,Public,53.4777905,-2.2424435,Greater Manchester
DEB54235-3CBD-4645-A09A-AE1C00FC979B,Coop Academy Swinton,Sefton Road,Swinton,,Swinton,United Kingdom,M27 6JU,England,Salford,E01005686,Salford 006A,Varied Access,Restricted,53.51662064,-2.340415955,Greater Manchester
FDCE6311-9C55-43F3-B413-B29500C02088,"Wilde Aparthotels, Manchester City Centre",3 Dickinson Street,3 Dickinson Street,,Manchester,Manchester,M1 4LF,England,Manchester,E01033677,Manchester 060A,24/7 Access,Restricted,53.4778,-2.24244,Greater Manchester
1DB207B6-5F08-4205-A68E-B01A00C376FF,,Fourth Floor Linley House,Dickinson Street,,Manchester,Manchester,M1 4LF,England,Manchester,E01033662,Manchester 057C,24/7 Access,Restricted,53.4761792,-2.2406342,Greater Manchester
8410CB13-DA3E-4B48-9789-AE61009D426E,Clifton Cricket Club,Clifton Cricket Club,Manchester Road,Clifton,Swinton,Salford,M27 6NB,England,Salford,E01005676,Salford 005C,24/7 Access,Public,53.530091,-2.3472201,Greater Manchester
4559C3DD-D760-4881-A6F4-AE8400D74414,,Clifton Country Park,Clifton House Road,,Swinton,Salford,M27 6NG,England,Salford,E01005676,Salford 005C,24/7 Access,Public,53.5335682,-2.3445177,Greater Manchester
BB1D0637-C03E-4654-B641-B3E2009ED69E,Clifton Primary School,Clifton Primary School,Wroe Street,,Swinton,Salford,M27 6PF,England,Salford,E01005692,Salford 006D,Varied Access,Public,53.524,-2.33741,Greater Manchester
B2C6FD22-ADC9-4099-8650-B45100EE1580,Dwell Student Living,1,Dwell Student Living,1 Lower Chatham Street,Manchester,Manchester,M1 5SX,England,Manchester,E01005128,Manchester 055A,24/7 Access,Restricted,53.47213793,-2.242248952,Greater Manchester
DEAEEE74-CDEB-4784-ABC8-B29C0085FA8E,Townhouse Hotel Manchester,101 Portland Street,,,Manchester,Manchester,M1 6DF,England,Manchester,E01033653,Manchester 055B,24/7 Access,Public,53.4775,-2.23977,Greater Manchester
